price,volume,time,buy/sell,market/limit,misc
0.32320000,304.83344000,2025-02-11 10:19:23.041106939,b,l,
0.32290000,43.17688800,2025-02-11 10:19:24.490121126,b,m,
0.32340000,39.31990300,2025-02-11 10:19:27.504574298,b,m,
0.32350000,47.31273200,2025-02-11 10:20:16.996562481,b,m,
0.32140000,6.00000000,2025-02-11 10:51:31.513490438,s,l,
0.32060000,60.00000000,2025-02-11 11:08:16.735333920,s,l,
0.32010000,46.86035614,2025-02-11 11:11:08.100569487,s,l,
0.32010000,108.00000000,2025-02-11 11:11:26.196370840,s,l,
0.32000000,156.49452269,2025-02-11 12:10:19.866952419,s,l,
0.31990000,219.81610072,2025-02-11 12:10:22.176173210,s,l,
0.31940000,108.00000000,2025-02-11 12:11:11.500183104,s,l,
0.31910000,46.44690079,2025-02-11 12:11:14.928206205,s,l,
0.31820000,32.92292579,2025-02-11 12:17:36.211443186,s,l,
0.31800000,62.89308177,2025-02-11 12:17:39.130689858,s,l,
0.31950000,15.79971644,2025-02-11 12:47:20.290464878,b,l,
0.32020000,108.00000000,2025-02-11 12:48:28.889332771,b,m,
0.32020000,122.67292600,2025-02-11 12:48:28.889332771,b,m,
0.31660000,30.43908145,2025-02-11 13:34:09.811909437,s,l,
0.31740000,30.16591000,2025-02-11 13:37:00.349933147,b,l,
0.31600000,219.81610072,2025-02-11 13:44:51.039689541,s,l,
0.31560000,81.60026268,2025-02-11 13:46:46.444839239,s,l,
0.31540000,108.00000000,2025-02-11 13:47:10.415748835,b,l,
0.31500000,317.46031746,2025-02-11 13:49:27.782854080,b,m,
0.31480000,20.13565819,2025-02-11 13:50:04.536057472,b,l,
0.31420000,33.33396530,2025-02-11 13:50:08.541360378,s,l,
0.31410000,33.34871905,2025-02-11 13:50:09.827968121,s,l,
0.31400000,33.36348587,2025-02-11 13:50:23.971964836,s,l,
0.31380000,33.37826577,2025-02-11 13:50:24.883880138,s,l,
0.31410000,125.05530375,2025-02-11 13:51:29.127219914,s,l,
0.31350000,47.84688996,2025-02-11 13:54:31.929513454,s,l,
0.31200000,219.81610072,2025-02-11 13:55:18.185784101,s,l,
